Version;Date_measurement;RWZI_AWZI_code;RWZI_AWZI_name;RNA_per_ml;RNA_flow_per_100000
1;2021-02-01;7021;Olburgen;;16917512566227
1;2021-02-03;17041;Hellevoetsluis;;3487232672686
1;2021-02-04;2020;Ameland;;0
1;2021-02-04;13023;Noordwijk;;2123474072084
1;2021-02-04;10025;Bunnik;;4373778527939
1;2021-02-04;27006;Soerendonk;;11426052498745
1;2021-02-07;3032;Dieverbrug;;9640817066032
1;2021-02-07;3027;Smilde;;370142097976
1;2021-02-07;19001;Sint Maartensdijk;;6056957976315
1;2021-02-07;19003;Tholen;;8507335736101
1;2021-02-07;20009;Waarde;;1518075822670
1;2021-02-08;2025;Akkrum;;5941846774885
1;2021-02-08;2020;Ameland;;1272518245743
1;2021-02-08;2029;Birdaard;;6615228988874
1;2021-02-08;2023;Bolsward;;19812817497311
1;2021-02-08;2028;Dokkum;;5904433031138
1;2021-02-08;2015;Gorredijk;;3884988962532
1;2021-02-08;2036;Grouw;;7168371193775
1;2021-02-08;2022;Joure;;1694243659340
1;2021-02-08;2011;Leeuwarden;;21567341583572
1;2021-02-08;2002;Oosterwolde;;10623369617851
1;2021-02-08;2013;Burgum;;49648190883104
1;2021-02-08;2021;Damwoude;;12486488931278
1;2021-02-08;2032;Harlingen;;32783949935140
1;2021-02-08;2031;Heerenveen;;13373445652542
1;2021-02-08;2027;Lemmer;;30122327228143
1;2021-02-08;2041;Schiermonnikoog;;0
1;2021-02-08;2017;Sint Annaparochie;;2952256246714
1;2021-02-08;2026;Terschelling;;47993143598299
1;2021-02-08;2040;Vlieland;;3939346956994
1;2021-02-08;28002;Asten;;19068653877141
1;2021-02-08;17079;Barendrecht;;36653370214111
1;2021-02-08;25021;Bath;;34279666436293
1;2021-02-08;9017;Bergharen;;40326330413524
1;2021-02-07;27011;Biest-Houtakker;;15551017990112
1;2021-02-08;27004;Boxtel;;44515477453705
1;2021-02-08;10031;Breukelen;;10925980254887
1;2021-02-08;10025;Bunnik;;3983857610989
1;2021-02-08;10012;De Meern;;1699942329073
1;2021-02-08;28005;Dinther;;12941716213972
1;2021-02-08;10008;Driebergen;;10688712895030
1;2021-02-08;9027;Druten;;43230067037007
1;2021-02-08;9034;Eck En Wiel;;53231215990432
1;2021-02-08;9010;Groesbeek;;32967824457441
1;2021-02-08;27009;Haaren;;19124661715065
1;2021-02-08;13041;Katwijk;;33660487951393
1;2021-02-08;13046;Leiden Noord;;7865258368339
1;2021-02-08;25017;Nieuwveer;;25997557126561
1;2021-02-08;13023;Noordwijk;;4844850549655
1;2021-02-08;17070;Hoogvliet;;4212602591496
1;2021-02-08;17055;Middelharnis;;55920486587366
1;2021-02-08;29002;Oijen;;28335640795900
1;2021-02-08;25008;Ossendrecht;;11091886482894
1;2021-02-08;9020;Overasselt;;18882982661098
1;2021-02-08;27008;'S Hertogenbosch;;21603277625126
1;2021-02-08;17076;Schelluinen;;29807101112953
1;2021-02-07;27010;Sint-Oedenrode;;17926987067997
1;2021-02-08;26005;Sleeuwijk;;24406071390186
1;2021-02-08;17077;Spijkenisse;;12537157041819
1;2021-02-08;32002;Tilburg;;9728592328650
1;2021-02-08;28006;Vinkel;;31167565523151
1;2021-02-08;10029;Wijk Bij Duurstede;;5900614066512
1;2021-02-08;17078;Zwijndrecht;;33934009121982
1;2021-02-08;17004;Ammerstol;;33214768091072
1;2021-02-08;27005;Hapert;;19486316375092
1;2021-02-08;27010;Sint-Oedenrode;;8933140155343
1;2021-02-07;3001;Beilen;;3207460898153
1;2021-02-07;13042;Bodegraven;;39637947254078
1;2021-02-07;13033;Leiden Zuid-West;;14043136404555
1;2021-02-05;3014;Meppel;;8363012579819
1;2021-02-08;2037;Warns;;5694269415680
1;2021-02-08;30015;Hoensbroek;;22595929774713
1;2021-02-08;12019;Stolpen;;19894193334355
1;2021-02-08;17005;Stolwijk;;40583371971895
1;2021-02-08;17068;Berkenwoude;;18658390591072
1;2021-02-06;8022;Apeldoorn;;11527287116998
1;2021-02-06;8011;Harderwijk;;27478018942728
1;2021-02-06;8026;Hattem;;10008856158202
1;2021-02-06;8016;Heerde;;6215163536009
1;2021-02-08;2024;Sloten;;19234311799425
1;2021-02-08;7006;Wehl;;0
1;2021-02-08;20011;Willem Annapolder;;18228795401169
1;2021-02-09;8022;Apeldoorn;;23543864624950
1;2021-02-09;8023;Brummen;;5489193614399
1;2021-02-09;4025;Dalfsen;;36960977015489
1;2021-02-08;5011;Denekamp;;11375928628766
1;2021-02-09;4019;Deventer;;18568331451171
1;2021-02-09;8017;Epe;;46211647804080
1;2021-02-09;1034;Feerwerd;;15424492683418
1;2021-02-09;33001;Foxhol;;22236546335726
1;2021-02-09;1031;Gaarkeuken;;27445032677185
1;2021-02-08;5003;Glanerbrug;;25068390359735
1;2021-02-08;5016;Goor;;61531007621687
1;2021-02-08;5001;Haaksbergen;;31095197324514
1;2021-02-09;8011;Harderwijk;;30927411409541
1;2021-02-09;8026;Hattem;;4896441842509
1;2021-02-09;8016;Heerde;;243351164134
1;2021-02-09;4018;Heino;;18182154005307
1;2021-02-09;4030;Hessenpoort;;9762368341342
1;2021-02-09;1026;Hoogezand;;21415409284341
1;2021-02-09;4023;Kampen;;30385427476123
1;2021-02-09;1029;Leek;;25773728918443
1;2021-02-08;5015;Losser;;40769650383386
1;2021-02-09;1032;Marum;;28916646742055
1;2021-02-08;5018;Ootmarsum;;42205685924806
1;2021-02-09;4021;Raalte;;19129290669518
1;2021-02-09;8025;Terwolde;;14387354791322
1;2021-02-08;5005;Tubbergen;;19023720741375
1;2021-02-08;5004;Vriezenveen;;46656304537564
1;2021-02-08;17002;Bergambacht;;36422812716887
1;2021-02-08;17067;Haastrecht;;12027331993864
1;2021-02-09;27003;Eindhoven;;43889034255610
1;2021-02-06;6004;Lelystad;;30587657948773
1;2021-02-09;6003;Dronten;;25211862959718
1;2021-02-09;12012;Everstekoog;;1557520059780
1;2021-02-09;9038;Gendt;;42208873094482
1;2021-02-09;11013;Horstermeer;;22756252965453
1;2021-02-09;11012;Huizen;;41258093839192
1;2021-02-09;9042;Millingen Aan De Rijn;;0
1;2021-02-09;10024;Montfoort;;17293234274700
1;2021-02-09;10032;Oudewater;;10284365005744
1;2021-02-09;11010;Weesp;;16380674474565
1;2021-02-09;12018;Wieringen;;8959552472946
1;2021-02-09;12025;Wieringermeer;;13661910638422
1;2021-02-09;6006;Zeewolde;;33423961806402
1;2021-02-09;9032;Zetten;;10561390127875
1;2021-02-09;17016;Alblasserdam;;25634168786950
1;2021-02-09;13049;Alphen Kerk En Zanen;;10629794233356
1;2021-02-09;25026;Baarle-Nassau;;25242938842200
1;2021-02-09;13042;Bodegraven;;82728641553237
1;2021-02-09;25019;Chaam;;1681340427550
1;2021-02-09;9019;Culemborg;;44307595283074
1;2021-02-09;15007;De Groote Lucht;;22704973014872
1;2021-02-09;9012;Geldermalsen;;7968812858988
1;2021-02-09;13010;Haarlem Waarderpolder;;19118106633509
1;2021-02-09;17026;Hardinxveld-Giessendam;;0
1;2021-02-09;13004;Heemstede;;27872077971578
1;2021-02-09;25020;Kaatsheuvel;;23545787296695
1;2021-02-09;15004;Nieuwe Waterweg;;17461420321859
1;2021-02-09;17013;Papendrecht;;20453824915045
1;2021-02-09;25013;Riel;;21007795646750
1;2021-02-09;25001;Rijen;;23072484796954
1;2021-02-09;17052;Sliedrecht;;39923016073500
1;2021-02-09;25003;Waalwijk;;8780496150970
1;2021-02-09;25014;Waspik;;3284959379569
1;2021-02-07;27005;Hapert;;42849452458595
1;2021-02-07;3022;Emmen;;7020332558294
1;2021-02-05;9015;Valburg;;24496773450470
1;2021-02-08;25012;Putte;;28495488000623
1;2021-02-09;5020;Almelo-Sumpel;;16184853461797
1;2021-02-09;5002;Enschede;;8714119502044
1;2021-02-10;7002;Aalten;;6091970820631
1;2021-02-09;5019;Almelo-Vissedijk;;14600074904050
1;2021-02-10;8019;Bennekom;;7967957789541
1;2021-02-10;30007;Bosscherveld;;7834008188433
1;2021-02-10;18009;De Verseput;;2403022281098
1;2021-02-10;7018;Dinxperlo;;8159221221814
1;2021-02-09;25023;Dongemond;;9521800566366
1;2021-02-10;8021;Ede;;8209320180912
1;2021-02-10;7022;Etten;;5819217482233
1;2021-02-09;5017;Hengelo;;10521627267256
1;2021-02-10;30016;Heugem;;5706266180685
1;2021-02-10;4022;Holten;;3408419419355
1;2021-02-10;24001;Hulst;;11380242322665
1;2021-02-10;24002;Kloosterzande;;624338616843
1;2021-02-10;7015;Lichtenvoorde;;8030056900355
1;2021-02-10;30003;Limmel;;5816647375408
1;2021-02-09;13034;Lisse;;6138573715964
1;2021-02-10;18007;Mastgat;;6050837873357
1;2021-02-10;8005;Nijkerk;;15959972930072
1;2021-02-10;7021;Olburgen;;3632352746145
1;2021-02-09;5012;Oldenzaal;;9023898415895
1;2021-02-10;1028;Onderdendam;;22427456024869
1;2021-02-10;8024;Renkum;;5950752341350
1;2021-02-09;5022;Rijssen;;7755167048356
1;2021-02-10;7014;Ruurlo;;7629752917734
1;2021-02-09;10038;Lopik;;5457562546491
1;2021-02-09;13035;Alphen Noord;;19078747409656
1;2021-02-10;1044;Delfzijl;;52924192375854
1;2021-02-10;1039;Scheemda;;27961036782738
1;2021-02-10;19001;Sint Maartensdijk;;21791652692648
1;2021-02-10;10010;Soest;;23024816895243
1;2021-02-10;30021;Stein;;21858940905029
1;2021-02-10;23002;Terneuzen;;7120469944659
1;2021-02-10;19003;Tholen;;13781001062002
1;2021-02-10;1011;Uithuizermeeden;;4861873296768
1;2021-02-10;1024;Ulrum;;2413050443972
1;2021-02-10;10021;Veenendaal;;21611870586654
1;2021-02-10;30017;Venlo;;9840167953164
1;2021-02-10;20009;Waarde;;10990815645120
1;2021-02-10;21001;Walcheren;;65869714833697
1;2021-02-10;30005;Weert;;18011194088944
1;2021-02-10;1041;Wehe Den Hoorn;;15735075024267
1;2021-02-10;7006;Wehl;;5154119874364
1;2021-02-10;1030;Winsum;;5134080888897
1;2021-02-10;7016;Winterswijk;;7717147499002
1;2021-02-09;14002;Woerden;;1823165784792768
1;2021-02-10;10020;Woudenberg;;4171510345485
1;2021-02-10;7019;Zutphen;;21901711046220
1;2021-02-10;30020;Venray;;28358479493909
1;2021-02-06;6005;Almere;;42188111706587
1;2021-02-10;28003;Aarle-Rixtel;;20414471185968
1;2021-02-10;28002;Asten;;15035757723381
1;2021-02-10;17002;Bergambacht;;25925599874334
1;2021-02-10;9017;Bergharen;;82490786233709
1;2021-02-10;17068;Berkenwoude;;14416396056060
1;2021-02-10;27011;Biest-Houtakker;;8864356773045
1;2021-02-10;27004;Boxtel;;25945220127058
1;2021-02-10;28005;Dinther;;26831668313338
1;2021-02-10;9039;Dreumel;;8655271268217
1;2021-02-10;9027;Druten;;17871866059803
1;2021-02-10;27003;Eindhoven;;46506291855151
1;2021-02-10;9010;Groesbeek;;14888241455379
1;2021-02-10;27009;Haaren;;20602829565230
1;2021-02-10;17067;Haastrecht;;5922841685058
1;2021-02-10;25025;Halsteren;;40434840512052
1;2021-02-10;13030;Leimuiden;;10810019431644
1;2021-02-10;13038;Nieuwveen;;24838496864886
1;2021-02-10;25016;Nieuw-Vossemeer;;25076609327713
1;2021-02-10;13023;Noordwijk;;3058255081068
1;2021-02-10;29002;Oijen;;22876913525078
1;2021-02-10;9020;Overasselt;;21644909509950
1;2021-02-10;27008;'S Hertogenbosch;;25290127707681
1;2021-02-10;27006;Soerendonk;;11890150470589
1;2021-02-10;17005;Stolwijk;;40012784519675
1;2021-02-10;32002;Tilburg;;11714601903150
1;2021-02-10;28006;Vinkel;;28932956567739
1;2021-02-10;25029;Willemstad;;12213906475820
1;2021-02-10;9041;Zaltbommel;;45208135189765
1;2021-02-10;10027;Amersfoort;;17659449939984
1;2021-02-10;30025;Gennep;;10985024990379
1;2021-02-10;7023;Haarlo;;11989519438969
1;2021-02-10;30018;Meijel;;4521158981693
1;2021-02-09;5023;Nijverdal;;37394998084332
1;2021-02-10;25028;Dinteloord;;22347148127500
1;2021-02-10;25027;Lage Zwaluwe;;6917120603503
1;2021-02-06;5017;Hengelo;;39850644344082
1;2021-02-07;27006;Soerendonk;;12091445513042
1;2021-02-11;2025;Akkrum;;4136504116071
1;2021-02-11;17016;Alblasserdam;;9623159386794
1;2021-02-11;12006;Alkmaar;;35727087167200
1;2021-02-11;2020;Ameland;;6805608921791
1;2021-02-11;9016;Arnhem;;17676133849215
1;2021-02-11;9031;Beesd;;9932930698827
1;2021-02-11;3001;Beilen;;18111139600838
1;2021-02-11;12022;Beverwijk;;40579516048127
1;2021-02-11;2029;Birdaard;;4891904299793
1;2021-02-11;2023;Bolsward;;19323883855033
1;2021-02-11;22013;Breskens;;6642831305381
1;2021-02-11;10031;Breukelen;;19724275951374
1;2021-02-11;10025;Bunnik;;2925934061757
1;2021-02-11;2013;Burgum;;34587562694694
1;2021-02-11;3034;Coevorden;;27734570072270
1;2021-02-11;9019;Culemborg;;17020202290447
1;2021-02-11;2021;Damwoude;;11733821849321
1;2021-02-11;10003;De Bilt;;9945667151094
1;2021-02-11;15007;De Groote Lucht;;34973478611351
1;2021-02-11;10012;De Meern;;17635610053847
1;2021-02-11;5025;Den Ham;;59689391195022
1;2021-02-11;12023;Den Helder;;51857576212492
1;2021-02-11;3032;Dieverbrug;;8613664577663
1;2021-02-11;17061;Dokhaven;;34221732627240
1;2021-02-11;2028;Dokkum;;10682116709833
1;2021-02-11;2012;Drachten;;23778973505551
1;2021-02-11;10008;Driebergen;;2785642628654
1;2021-02-11;3033;Echten;;22168953674411
1;2021-02-11;9034;Eck En Wiel;;4730330835660
1;2021-02-11;3030;Eelde;;10622452674554
1;2021-02-11;3022;Emmen;;33410414390608
1;2021-02-11;1034;Feerwerd;;13124702742186
1;2021-02-11;2038;Franeker;;4345844512062
1;2021-02-11;1033;Garmerwolde;;6918239138454
1;2021-02-11;12013;Geestmerambacht;;23434592848298
1;2021-02-11;9038;Gendt;;29254332529929
1;2021-02-11;4005;Genemuiden;;15363206110664
1;2021-02-10;5003;Glanerbrug;;7984836073331
1;2021-02-10;5016;Goor;;68353025908462
1;2021-02-11;2015;Gorredijk;;20868401246952
1;2021-02-11;2036;Grouw;;5254276785666
1;2021-02-11;9040;Haaften;;82253677421762
1;2021-02-10;5001;Haaksbergen;;7122805068256
1;2021-02-11;4024;Hardenberg;;25111593001756
1;2021-02-11;17026;Hardinxveld-Giessendam;;30341756605074
1;2021-02-11;2032;Harlingen;;13796748674143
1;2021-02-11;15008;Harnaschpolder;;43070468864061
1;2021-02-11;2031;Heerenveen;;12825805587967
1;2021-02-11;12001;Heiloo;;24812035483019
1;2021-02-11;1026;Hoogezand;;13461041073903
1;2021-02-11;10036;Houten;;13826325751120
1;2021-02-11;15005;Houtrust;;49349247480153
1;2021-02-11;4023;Kampen;;36319953085587
1;2021-02-11;12016;Katwoude;;32229237806363
1;2021-02-11;30014;Kerkrade;;35979826193907
1;2021-02-11;2019;Kootstertille;;34623941005775
1;2021-02-11;2011;Leeuwarden;;22056905815290
1;2021-02-11;2027;Lemmer;;75809136411169
1;2021-02-11;13034;Lisse;;3820721749369
1;2021-02-11;10037;Loenen;;317857732671610
1;2021-02-11;10038;Lopik;;94757134100679
1;2021-02-10;5015;Losser;;31861731522115
1;2021-02-11;1032;Marum;;98891646644342
1;2021-02-11;3014;Meppel;;29551228348250
1;2021-02-11;9042;Millingen Aan De Rijn;;4388634030672
1;2021-02-11;10024;Montfoort;;19810622760518
1;2021-02-11;15004;Nieuwe Waterweg;;13579489152203
1;2021-02-11;9024;Nijmegen;;17946625249840
1;2021-02-11;4016;Ommen;;14298702441215
1;2021-02-11;22012;Oostburg;;3820409699145
1;2021-02-11;2002;Oosterwolde;;2770250625294
1;2021-02-11;12026;Oosthuizen;;70786279139030
1;2021-02-11;25008;Ossendrecht;;14072241829417
1;2021-02-11;10032;Oudewater;;43211143154084
1;2021-02-11;17013;Papendrecht;;26021727866663
1;2021-02-11;25012;Putte;;17286968360651
1;2021-02-11;4021;Raalte;;9243825654034
1;2021-02-11;22008;Retranchement;;5046812066302
1;2021-02-11;10035;Rhenen;;18775200044010
1;2021-02-11;25013;Riel;;3911865752987
1;2021-02-11;30013;Rimburg;;19885963895165
1;2021-02-11;10034;Ronde Venen;;10813632376194
1;2021-02-11;17076;Schelluinen;;38786994867831
1;2021-02-11;2041;Schiermonnikoog;;11571171630069
1;2021-02-11;30011;Simpelveld;;21182804782631
1;2021-02-11;2017;Sint Annaparochie;;13436566027198
1;2021-02-11;3028;Sleen;;21678072200926
1;2021-02-11;17052;Sliedrecht;;30822392174945
1;2021-02-11;2024;Sloten;;17983367226053
1;2021-02-11;3027;Smilde;;14322280382465
1;2021-02-11;2018;Sneek;;42039221405253
1;2021-02-11;1008;Stadskanaal;;8560563632585
1;2021-02-11;4020;Steenwijk;;5672549039532
1;2021-02-11;12019;Stolpen;;13712997061781
1;2021-02-11;30022;Susteren;;44856090963319
1;2021-02-11;1010;Ter Apel;;30472407260157
1;2021-02-11;2026;Terschelling;;41614269955040
1;2021-02-11;3023;Tweede Exloermond;;3579465121303
1;2021-02-11;11006;Uithoorn;;12485015692385
1;2021-02-11;12024;Ursem;;10262120187988
1;2021-02-11;10009;Utrecht;;9361016869084
1;2021-02-11;4017;Vollenhove;;2816891248252
1;2021-02-11;2037;Warns;;8486844225383
1;2021-02-11;12021;Wervershoof;;40236415656380
1;2021-02-11;31005;Westpoort;;17520247781481
1;2021-02-11;10029;Wijk Bij Duurstede;;1526335430355
1;2021-02-11;30019;Wijlre;;667888567707
1;2021-02-11;20011;Willem Annapolder;;3857017412692
1;2021-02-11;14002;Woerden;;84083899376420
1;2021-02-11;2016;Wolvega;;8715410490811
1;2021-02-11;2030;Workum;;0
1;2021-02-11;12010;Zaandam-Oost;;10763928530536
1;2021-02-11;10001;Zeist;;2350562056684
1;2021-02-11;4026;Zwolle;;4766716499617
1;2021-02-10;27005;Hapert;;19571301701301
1;2021-02-10;17053;De Groote Zaag;;22403563797210
1;2021-02-10;16010;Kralingseveer;;14101774184237
1;2021-02-10;16011;Groenedijk;;10387163953672
1;2021-02-10;16009;Kortenoord;;7760647450243
1;2021-02-10;27010;Sint-Oedenrode;;5488604598437
1;2021-02-11;10028;Nieuwegein;;11807341985684
1;2021-02-11;1045;Veendam;;9700704992517
1;2021-02-11;25017;Nieuwveer;;13382770831851
1;2021-02-11;25023;Dongemond;;42257238712175
1;2021-02-11;13010;Haarlem Waarderpolder;;11614875751408
1;2021-02-10;7017;Varsseveld;;10427963207839
1;2021-02-11;13003;Velsen;;15466070199090
1;2021-02-14;28003;Aarle-Rixtel;;22684057955505
1;2021-02-14;12006;Alkmaar;;14682481835557
1;2021-02-14;17004;Ammerstol;;20272129345944
1;2021-02-14;11005;Amstelveen;;6953822217119
1;2021-02-14;3010;Assen;;7741341581845
1;2021-02-14;28002;Asten;;16991611348270
1;2021-02-13;25021;Bath;;12926459396128
1;2021-02-14;9031;Beesd;;7466365763237
1;2021-02-14;17002;Bergambacht;;5760228318102
1;2021-02-14;30007;Bosscherveld;;3171868020695
1;2021-02-14;27004;Boxtel;;12846196197299
1;2021-02-14;22013;Breskens;;16306697118959
1;2021-02-14;10025;Bunnik;;3483345723977
1;2021-02-14;20010;Camperlandpolder;;3452815025502
1;2021-02-14;9019;Culemborg;;6787212456601
1;2021-02-14;15007;De Groote Lucht;;7449936523037
1;2021-02-13;17053;De Groote Zaag;;15389132599843
1;2021-02-14;12023;Den Helder;;20930132943026
1;2021-02-14;18009;De Verseput;;4009741933061
1;2021-02-14;10008;Driebergen;;8723191181598
1;2021-02-12;6003;Dronten;;46605876925167
1;2021-02-14;27003;Eindhoven;;27572081691430
1;2021-02-14;12012;Everstekoog;;4782845350581
1;2021-02-14;12013;Geestmerambacht;;29940716110705
1;2021-02-14;9012;Geldermalsen;;29517189724229
1;2021-02-14;3031;Gieten;;12553652072009
1;2021-02-13;16011;Groenedijk;;25860351316362
1;2021-02-12;13004;Heemstede;;33596064206302
1;2021-02-14;30016;Heugem;;26962120575257
1;2021-02-13;10036;Houten;;7270637716451
1;2021-02-14;24001;Hulst;;10567512894384
1;2021-02-14;24002;Kloosterzande;;7443981359630
1;2021-02-12;16009;Kortenoord;;38810678590672
1;2021-02-12;16010;Kralingseveer;;8681253850640
1;2021-02-14;13046;Leiden Noord;;8230255360829
1;2021-02-14;10037;Loenen;;95986047527667
1;2021-02-14;18007;Mastgat;;19659629201797
1;2021-02-14;1026;Hoogezand;;11293603422981
1;2021-02-12;6004;Lelystad;;14712083498767
1;2021-02-14;30003;Limmel;;13716543022539
1;2021-02-14;30018;Meijel;;6328116290736
1;2021-02-13;10028;Nieuwegein;;23210328369188
1;2021-02-14;25017;Nieuwveer;;15563489399401
1;2021-02-14;29002;Oijen;;39975135860734
1;2021-02-14;22012;Oostburg;;8051669064656
1;2021-02-14;12026;Oosthuizen;;39128552494509
1;2021-02-14;25008;Ossendrecht;;6796571042951
1;2021-02-14;25012;Putte;;11661543289322
1;2021-02-14;22008;Retranchement;;3937626737617
1;2021-02-14;10034;Ronde Venen;;18417692503086
1;2021-02-14;27008;'S Hertogenbosch;;19972515656102
1;2021-02-14;19001;Sint Maartensdijk;;55673487543853
1;2021-02-14;26005;Sleeuwijk;;12812599766063
1;2021-02-14;30021;Stein;;13001466370948
1;2021-02-14;12019;Stolpen;;13665996846960
1;2021-02-14;17005;Stolwijk;;69901152852633
1;2021-02-14;23002;Terneuzen;;20114340193426
1;2021-02-14;19003;Tholen;;29071442852622
1;2021-02-14;32002;Tilburg;;21308064931863
1;2021-02-14;31005;Westpoort;;32515835079959
1;2021-02-14;11006;Uithoorn;;18667294768498
1;2021-02-14;12024;Ursem;;72897944182299
1;2021-02-14;1045;Veendam;;17570860125967
1;2021-02-13;13003;Velsen;;26506328572341
1;2021-02-14;30017;Venlo;;23451366357061
1;2021-02-14;28006;Vinkel;;42202234321357
1;2021-02-12;25003;Waalwijk;;11592378784045
1;2021-02-14;20009;Waarde;;11618959599044
1;2021-02-14;30005;Weert;;14253009506343
1;2021-02-14;12021;Wervershoof;;41096007006237
1;2021-02-14;12018;Wieringen;;5536874686042
1;2021-02-14;12025;Wieringermeer;;45553872840766
1;2021-02-14;20011;Willem Annapolder;;51736933272351
1;2021-02-11;4019;Deventer;;7702853216043
1;2021-02-07;4024;Hardenberg;;21971159858632
1;2021-02-08;7017;Varsseveld;;5136642952919
1;2021-02-08;29003;Land Van Cuijk;;17206186797823
1;2021-02-10;29003;Land Van Cuijk;;20599953980312
1;2021-02-11;3031;Gieten;;9830075603989
1;2021-02-11;17065;Groot-Ammers;;15487960545128
1;2021-02-09;17004;Ammerstol;;11466212292147
1;2021-02-11;30015;Hoensbroek;;23612979137839
1;2021-02-14;17063;Leerdam;;15376271650818
1;2021-02-13;10027;Amersfoort;;31579428311669
1;2021-02-12;8022;Apeldoorn;;13028780371558
1;2021-02-14;9013;Asperen;;51216538848749
1;2021-02-13;8019;Bennekom;;16179526319038
1;2021-02-14;17068;Berkenwoude;;38339406960484
1;2021-02-12;8023;Brummen;;20384692686242
1;2021-02-12;4025;Dalfsen;;4286693354601
1;2021-02-14;4025;Dalfsen;;8698447565548
1;2021-02-13;10003;De Bilt;;34016940090301
1;2021-02-14;4019;Deventer;;11805876849616
1;2021-02-14;17061;Dokhaven;;42007425935316
1;2021-02-14;9034;Eck En Wiel;;14405858581729
1;2021-02-13;8021;Ede;;27005297687085
1;2021-02-14;8009;Elburg;;22664691764811
1;2021-02-12;8017;Epe;;184965183307612
1;2021-02-12;8011;Harderwijk;;32253794965385
1;2021-02-14;4018;Heino;;13932543969268
1;2021-02-14;4030;Hessenpoort;;3055451390088
1;2021-02-14;4023;Kampen;;30958422168677
1;2021-02-14;29003;Land Van Cuijk;;6813787996220
1;2021-02-13;14003;Leidsche Rijn;;35066726914833
1;2021-02-14;15004;Nieuwe Waterweg;;43725063034843
1;2021-02-12;4006;Olst;;575596265132
1;2021-02-14;1028;Onderdendam;;25782920460004
1;2021-02-14;4021;Raalte;;14719397719804
1;2021-02-13;8024;Renkum;;16792423452680
1;2021-02-14;17076;Schelluinen;;54776653666028
1;2021-02-12;8025;Terwolde;;29263164870985
1;2021-02-14;1024;Ulrum;;0
1;2021-02-13;10021;Veenendaal;;32718197530859
1;2021-02-14;17029;Vianen;;84007147525277
1;2021-02-12;13048;Waddinxveen-Randenburg;;43182983235562
1;2021-02-14;1041;Wehe Den Hoorn;;11016142417588
1;2021-02-14;1030;Winsum;;16503690307357
1;2021-02-14;14002;Woerden;;496522435741395
1;2021-02-13;10020;Woudenberg;;26048408420678
1;2021-02-12;6006;Zeewolde;;10620445906824
1;2021-02-13;10001;Zeist;;9389389018016
1;2021-02-13;13005;Zwanenburg;;21144451581391
1;2021-02-15;7002;Aalten;;26342384352077
1;2021-02-15;7018;Dinxperlo;;26569636134893
1;2021-02-15;7022;Etten;;58110633626575
1;2021-02-15;7023;Haarlo;;34879878962521
1;2021-02-15;4022;Holten;;44208547944604
1;2021-02-15;15005;Houtrust;;45977434735433
1;2021-02-15;7015;Lichtenvoorde;;62731013812604
1;2021-02-15;7020;Nieuwgraaf;;36821799214298
1;2021-02-15;7021;Olburgen;;22417012827893
1;2021-02-15;7014;Ruurlo;;63519486419981
1;2021-02-15;7017;Varsseveld;;20084611657011
1;2021-02-15;7006;Wehl;;12754722671530
1;2021-02-15;7016;Winterswijk;;1215379364395
1;2021-02-15;7019;Zutphen;;10308059632868
1;2021-02-12;6005;Almere;;28844592085102
1;2021-02-14;27009;Haaren;;19381724368245
1;2021-02-14;27005;Hapert;;17563330421571
1;2021-02-14;27006;Soerendonk;;20102497962875
1;2021-02-14;27010;Sint-Oedenrode;;16987393517190
1;2021-02-12;4018;Heino;;5264542307713
1;2021-02-12;8009;Elburg;;9473680411003
1;2021-02-14;5020;Almelo-Sumpel;;33239127554088
1;2021-02-12;5019;Almelo-Vissedijk;;55806151735647
1;2021-02-14;3034;Coevorden;;22585400183857
1;2021-02-13;5011;Denekamp;;18300752921661
1;2021-02-14;3022;Emmen;;16909471108407
1;2021-02-12;8026;Hattem;;12468639888494
1;2021-02-12;8016;Heerde;;1943098937249
1;2021-02-12;5023;Nijverdal;;12351855662322
1;2021-02-12;5012;Oldenzaal;;7107091968885
1;2021-02-13;5018;Ootmarsum;;5981717542368
1;2021-02-13;5005;Tubbergen;;3102094532425
1;2021-02-15;8022;Apeldoorn;;5241453499123
1;2021-02-15;12014;Beemster;;43275354793349
1;2021-02-15;12022;Beverwijk;;39259824869910
1;2021-02-15;11008;Blaricum;;38638011129299
1;2021-02-15;8023;Brummen;;38527848860574
1;2021-02-15;2021;Damwoude;;26608219378005
1;2021-02-15;6003;Dronten;;14356194537074
1;2021-02-15;3030;Eelde;;21486323872741
1;2021-02-15;8009;Elburg;;17974268136527
1;2021-02-15;8017;Epe;;23007609006469
1;2021-02-15;1034;Feerwerd;;10158887328091
1;2021-02-15;1031;Gaarkeuken;;9924102777911
1;2021-02-15;8026;Hattem;;21605119284171
1;2021-02-15;8016;Heerde;;7285619658630
1;2021-02-15;11004;Hilversum;;111779189242849
1;2021-02-15;11013;Horstermeer;;30482387150093
1;2021-02-15;11012;Huizen;;36679968353650
1;2021-02-15;12016;Katwoude;;35165690754780
1;2021-02-15;1029;Leek;;38505553070137
1;2021-02-15;6004;Lelystad;;21394291867424
1;2021-02-15;30025;Gennep;;57662449203837
1;2021-02-12;5022;Rijssen;;35208871463803
1;2021-02-15;2025;Akkrum;;23176886422214
1;2021-02-15;2020;Ameland;;29878993400732
1;2021-02-15;2029;Birdaard;;27290219095491
1;2021-02-15;2023;Bolsward;;79301285559571
